TR1793,40,JobCat3,divorced,secondary,no,793,yes,no,unknown,15,may,1,-1,0,unknown,no
TR1794,48,JobCat3,married,primary,no,1757,yes,no,unknown,15,may,1,-1,0,unknown,no
TR1795,32,JobCat1,married,primary,no,87,yes,no,unknown,15,may,2,-1,0,unknown,no
TR1796,46,JobCat3,divorced,secondary,no,1480,yes,no,unknown,15,may,1,-1,0,unknown,no
TR1797,43,JobCat10,married,primary,no,960,yes,yes,unknown,15,may,2,-1,0,unknown,no
TR1798,40,JobCat3,married,primary,no,2651,yes,no,unknown,15,may,1,-1,0,unknown,no
TR1799,37,JobCat4,married,secondary,no,0,yes,no,unknown,15,may,10,-1,0,unknown,no
TR1800,57,JobCat2,married,primary,no,3123,yes,no,unknown,15,may,1,-1,0,unknown,no
TR1801,46,JobCat6,married,secondary,no,3714,yes,no,unknown,15,may,1,-1,0,unknown,no
TR1802,41,JobCat7,married,secondary,no,957,yes,no,unknown,15,may,4,-1,0,unknown,no
TR1803,47,JobCat7,married,secondary,no,3216,yes,no,unknown,15,may,2,-1,0,unknown,no
TR1804,40,JobCat3,married,secondary,no,8150,yes,no,unknown,15,may,1,-1,0,unknown,no
TR1805,57,JobCat2,divorced,tertiary,no,2516,yes,no,unknown,15,may,1,-1,0,unknown,no
TR1806,44,JobCat3,married,secondary,no,560,yes,no,unknown,15,may,1,-1,0,unknown,no
TR1807,53,JobCat4,married,secondary,no,111,yes,no,unknown,15,may,2,-1,0,unknown,no
TR1809,40,JobCat4,married,secondary,no,0,yes,yes,unknown,15,may,1,-1,0,unknown,no
TR1810,45,JobCat3,married,primary,no,1992,yes,no,unknown,15,may,1,-1,0,unknown,no
TR1812,19,JobCat7,married,secondary,no,0,yes,yes,unknown,15,may,5,-1,0,unknown,no
TR1813,28,JobCat3,married,secondary,no,2,yes,no,unknown,15,may,1,-1,0,unknown,no
TR1814,57,JobCat4,married,secondary,no,1037,yes,yes,unknown,15,may,1,-1,0,unknown,no
TR1815,53,JobCat11,divorced,secondary,no,-394,yes,no,unknown,15,may,2,-1,0,unknown,no
TR1816,51,JobCat6,single,tertiary,no,6510,no,no,unknown,15,may,1,-1,0,unknown,no
TR1817,54,JobCat9,married,tertiary,no,4582,yes,no,unknown,15,may,1,-1,0,unknown,no
TR1818,44,JobCat6,married,tertiary,no,2400,yes,no,unknown,15,may,1,-1,0,unknown,no
TR1819,46,JobCat9,divorced,tertiary,no,405,yes,no,unknown,15,may,1,-1,0,unknown,no
TR1820,45,JobCat9,married,secondary,no,3583,yes,no,unknown,15,may,1,-1,0,unknown,no
TR1821,42,JobCat3,married,primary,no,666,yes,no,unknown,15,may,3,-1,0,unknown,no
TR1823,44,JobCat3,single,secondary,no,641,no,no,unknown,15,may,1,-1,0,unknown,no
TR1824,51,JobCat8,divorced,secondary,no,154,yes,no,unknown,15,may,1,-1,0,unknown,no
TR1825,45,JobCat11,divorced,secondary,no,660,yes,no,unknown,15,may,2,-1,0,unknown,no
TR1826,58,JobCat2,married,tertiary,no,2577,yes,yes,unknown,15,may,3,-1,0,unknown,no
TR1827,53,JobCat3,married,unknown,no,2785,yes,no,unknown,15,may,1,-1,0,unknown,no
TR1828,53,JobCat11,single,secondary,no,1178,yes,no,unknown,15,may,2,-1,0,unknown,no
TR1829,50,JobCat7,single,secondary,no,516,yes,no,unknown,15,may,1,-1,0,unknown,no
TR1830,46,JobCat6,married,tertiary,no,1217,yes,no,unknown,15,may,1,-1,0,unknown,no
TR1832,42,JobCat6,married,tertiary,no,9,yes,no,unknown,15,may,3,-1,0,unknown,no
TR1833,60,JobCat2,married,tertiary,no,1224,yes,no,unknown,15,may,1,-1,0,unknown,no
TR1834,49,JobCat3,single,primary,no,2623,yes,no,unknown,15,may,2,-1,0,unknown,no
TR1835,45,JobCat3,married,secondary,no,953,yes,no,unknown,15,may,3,-1,0,unknown,no
TR1836,60,JobCat11,divorced,secondary,no,3020,yes,no,unknown,15,may,1,-1,0,unknown,no
TR1837,41,JobCat3,married,primary,no,849,yes,no,unknown,15,may,1,-1,0,unknown,no
TR1838,60,JobCat3,married,primary,no,3820,no,no,unknown,15,may,1,-1,0,unknown,no
TR1839,46,JobCat3,married,primary,no,346,yes,no,unknown,15,may,1,-1,0,unknown,no
TR1840,32,JobCat3,married,secondary,no,298,yes,no,unknown,15,may,1,-1,0,unknown,no
TR1841,59,JobCat7,married,secondary,no,7475,no,no,unknown,15,may,1,-1,0,unknown,no
TR1842,50,JobCat6,married,tertiary,no,101,yes,no,unknown,15,may,1,-1,0,unknown,no
TR1843,49,JobCat3,married,secondary,no,2219,yes,no,unknown,15,may,2,-1,0,unknown,no
TR1844,54,JobCat3,married,primary,no,2933,yes,no,unknown,15,may,2,-1,0,unknown,no
TR1845,42,JobCat3,married,primary,no,-181,yes,no,unknown,15,may,3,-1,0,unknown,no
TR1846,47,JobCat7,married,secondary,no,2796,yes,no,unknown,15,may,2,-1,0,unknown,no
TR1847,41,JobCat6,married,secondary,no,6526,no,no,unknown,15,may,3,-1,0,unknown,no
TR1848,47,JobCat11,single,tertiary,no,1192,yes,no,unknown,15,may,2,-1,0,unknown,no
TR1849,41,JobCat9,married,secondary,no,665,yes,no,unknown,15,may,1,-1,0,unknown,no
TR1850,57,JobCat2,married,secondary,no,703,yes,no,unknown,15,may,2,-1,0,unknown,no
TR1851,53,JobCat6,married,tertiary,no,4928,yes,no,unknown,15,may,7,-1,0,unknown,no
TR1852,44,JobCat3,married,secondary,no,1786,yes,no,unknown,15,may,2,-1,0,unknown,no
TR1853,41,JobCat1,married,tertiary,no,38,yes,no,unknown,15,may,7,-1,0,unknown,no
TR1854,55,JobCat11,married,secondary,no,1105,yes,yes,unknown,15,may,1,-1,0,unknown,no
TR1855,33,JobCat6,married,tertiary,no,6,yes,yes,unknown,15,may,1,-1,0,unknown,no
TR1856,23,JobCat6,single,tertiary,no,6,yes,yes,unknown,15,may,1,-1,0,unknown,no
TR1857,43,JobCat9,married,secondary,no,78,yes,no,unknown,15,may,1,-1,0,unknown,no
TR1858,27,JobCat7,single,secondary,no,20,yes,no,unknown,15,may,1,-1,0,unknown,no
TR1859,46,JobCat3,single,primary,no,87,no,no,unknown,15,may,1,-1,0,unknown,no
TR1861,60,JobCat2,married,unknown,no,79,yes,no,unknown,15,may,1,-1,0,unknown,no
TR1862,60,JobCat2,married,primary,no,751,yes,no,unknown,15,may,1,-1,0,unknown,no
TR1863,47,JobCat3,married,secondary,no,39,yes,no,unknown,15,may,1,-1,0,unknown,no
TR1864,40,JobCat6,single,tertiary,no,157,yes,no,unknown,15,may,2,-1,0,unknown,no
TR1865,55,JobCat3,married,secondary,no,1328,yes,no,unknown,15,may,1,-1,0,unknown,no
TR1866,22,JobCat7,married,secondary,no,51,yes,yes,unknown,15,may,2,-1,0,unknown,no
TR1867,47,JobCat3,married,secondary,no,3008,yes,yes,unknown,15,may,3,-1,0,unknown,no
TR1868,41,JobCat3,married,secondary,yes,-204,yes,no,unknown,15,may,7,-1,0,unknown,no
TR1869,55,JobCat7,divorced,primary,no,2923,yes,no,unknown,15,may,2,-1,0,unknown,no
TR1870,30,JobCat3,married,secondary,no,231,yes,no,unknown,15,may,10,-1,0,unknown,no
TR1871,28,JobCat9,married,tertiary,no,-256,yes,no,unknown,15,may,5,-1,0,unknown,no
TR1872,54,JobCat7,divorced,primary,no,234,yes,no,unknown,15,may,3,-1,0,unknown,no
TR1873,42,JobCat6,single,tertiary,no,1146,yes,no,unknown,15,may,2,-1,0,unknown,no
TR1874,43,JobCat3,married,secondary,no,3060,yes,no,unknown,15,may,2,-1,0,unknown,no
TR1875,54,JobCat11,married,unknown,no,907,yes,no,unknown,15,may,1,-1,0,unknown,no
TR1876,28,JobCat3,married,primary,no,124,yes,no,unknown,15,may,4,-1,0,unknown,no
TR1877,53,JobCat2,married,tertiary,no,74,yes,no,unknown,15,may,1,-1,0,unknown,no
TR1878,58,JobCat11,divorced,secondary,no,1713,no,no,unknown,15,may,2,-1,0,unknown,no
TR1879,57,JobCat7,married,primary,no,3990,yes,no,unknown,15,may,2,-1,0,unknown,no
TR1880,54,JobCat11,married,unknown,no,3965,yes,no,unknown,15,may,2,-1,0,unknown,no
TR1881,41,JobCat6,married,tertiary,no,6060,yes,no,unknown,15,may,2,-1,0,unknown,no
TR1882,47,JobCat3,married,secondary,no,3237,yes,no,unknown,15,may,3,-1,0,unknown,no
TR1883,41,JobCat4,divorced,tertiary,no,252,no,no,unknown,15,may,2,-1,0,unknown,no
TR1884,46,JobCat3,married,secondary,no,84,yes,no,unknown,15,may,1,-1,0,unknown,no
TR1885,45,JobCat6,single,tertiary,no,0,yes,no,unknown,15,may,4,-1,0,unknown,no
TR1886,48,JobCat7,single,primary,no,848,yes,no,unknown,15,may,1,-1,0,unknown,no
TR1887,57,JobCat7,married,secondary,no,84,yes,no,unknown,15,may,1,-1,0,unknown,no
TR1888,46,JobCat3,married,primary,no,252,yes,no,unknown,15,may,2,-1,0,unknown,no
TR1889,33,JobCat3,single,primary,no,1215,yes,no,unknown,15,may,1,-1,0,unknown,no
TR1890,26,JobCat3,single,primary,no,-457,yes,no,unknown,15,may,9,-1,0,unknown,no
TR1891,23,JobCat9,single,tertiary,no,468,yes,no,unknown,15,may,1,-1,0,unknown,no
TR1892,34,JobCat10,married,secondary,yes,-318,yes,no,unknown,15,may,2,-1,0,unknown,no
TR1893,58,JobCat8,married,secondary,no,0,yes,no,unknown,15,may,9,-1,0,unknown,no
TR1894,58,JobCat9,married,unknown,no,49,yes,no,unknown,15,may,2,-1,0,unknown,no
TR1895,53,JobCat11,married,secondary,no,-197,yes,yes,unknown,15,may,1,-1,0,unknown,no
TR1896,51,JobCat3,married,secondary,no,1779,yes,no,unknown,15,may,2,-1,0,unknown,no
TR1897,54,JobCat3,married,primary,no,24,yes,no,unknown,15,may,1,-1,0,unknown,no
TR1898,46,JobCat8,single,tertiary,no,1934,yes,no,unknown,15,may,3,-1,0,unknown,no
TR1899,37,JobCat6,divorced,tertiary,no,9541,no,no,unknown,15,may,1,-1,0,unknown,no
TR1900,32,JobCat7,divorced,secondary,no,202,yes,no,unknown,15,may,1,-1,0,unknown,no
TR1901,42,JobCat11,married,secondary,no,281,yes,no,unknown,15,may,1,-1,0,unknown,no
TR1903,45,JobCat7,married,secondary,no,4060,yes,no,unknown,15,may,1,-1,0,unknown,no
TR1904,36,JobCat11,married,secondary,no,0,yes,no,unknown,15,may,1,-1,0,unknown,no
TR1905,41,JobCat9,divorced,secondary,no,536,yes,no,unknown,15,may,3,-1,0,unknown,no
TR1906,56,JobCat10,married,secondary,no,2552,yes,no,unknown,15,may,2,-1,0,unknown,no
TR1907,43,JobCat6,married,tertiary,no,8016,yes,no,unknown,15,may,3,-1,0,unknown,no
TR1908,32,JobCat6,married,unknown,yes,-353,yes,no,unknown,15,may,1,-1,0,unknown,no
TR1909,33,JobCat10,married,primary,no,494,yes,no,unknown,15,may,4,-1,0,unknown,no
TR1910,46,JobCat4,married,unknown,no,676,yes,yes,unknown,15,may,3,-1,0,unknown,no
TR1911,30,JobCat11,single,secondary,no,287,no,no,unknown,15,may,3,-1,0,unknown,no
TR1912,55,JobCat9,married,secondary,no,741,yes,no,unknown,15,may,2,-1,0,unknown,no
TR1913,41,JobCat4,married,tertiary,no,102,no,no,unknown,15,may,1,-1,0,unknown,no
TR1914,37,JobCat9,married,primary,no,644,yes,no,unknown,15,may,1,-1,0,unknown,no
TR1915,31,JobCat9,single,secondary,no,402,yes,yes,unknown,15,may,1,-1,0,unknown,no
TR1916,46,JobCat11,married,primary,no,31,yes,no,unknown,15,may,1,-1,0,unknown,no
TR1917,37,JobCat11,married,secondary,no,598,yes,no,unknown,15,may,1,-1,0,unknown,no
TR1918,48,JobCat4,married,tertiary,no,981,yes,no,unknown,15,may,2,-1,0,unknown,no
TR1919,29,JobCat3,married,primary,no,605,yes,no,unknown,15,may,10,-1,0,unknown,no
TR1920,47,JobCat6,divorced,tertiary,no,10399,yes,no,unknown,15,may,2,-1,0,unknown,no
TR1921,48,JobCat3,married,primary,no,680,yes,no,unknown,15,may,4,-1,0,unknown,no
TR1922,31,JobCat6,divorced,tertiary,no,893,yes,no,unknown,15,may,9,-1,0,unknown,no
TR1923,24,JobCat9,single,secondary,no,2,yes,yes,unknown,15,may,1,-1,0,unknown,no
TR1926,54,JobCat6,married,primary,no,366,yes,no,unknown,15,may,1,-1,0,unknown,no
TR1927,34,JobCat3,single,secondary,no,1392,yes,no,unknown,15,may,2,-1,0,unknown,no
TR1929,25,JobCat3,single,secondary,no,228,yes,yes,unknown,15,may,5,-1,0,unknown,no
TR1930,45,JobCat7,married,secondary,no,520,yes,no,unknown,15,may,4,-1,0,unknown,no
TR1931,58,JobCat3,married,primary,no,3501,yes,no,unknown,15,may,3,-1,0,unknown,no
TR1932,44,JobCat9,married,secondary,no,185,yes,no,unknown,15,may,2,-1,0,unknown,no
TR1933,43,JobCat3,married,primary,no,108,yes,yes,unknown,15,may,4,-1,0,unknown,no
TR1934,43,JobCat1,married,primary,no,18,yes,yes,unknown,15,may,3,-1,0,unknown,no
TR1935,49,JobCat7,single,secondary,no,3061,yes,no,unknown,15,may,2,-1,0,unknown,no
TR1936,48,JobCat3,married,primary,no,559,yes,no,unknown,15,may,2,-1,0,unknown,no
TR1937,40,JobCat3,married,primary,no,902,yes,no,unknown,15,may,4,-1,0,unknown,no
TR1938,43,JobCat3,single,secondary,no,421,yes,no,unknown,15,may,3,-1,0,unknown,no
TR1939,53,JobCat3,married,secondary,no,1140,yes,no,unknown,15,may,32,-1,0,unknown,no
TR1940,56,JobCat7,married,secondary,no,2658,yes,no,unknown,15,may,1,-1,0,unknown,no
TR1941,34,JobCat3,single,primary,no,263,yes,no,unknown,15,may,2,-1,0,unknown,no
TR1942,32,JobCat3,married,unknown,no,-17,yes,no,unknown,15,may,7,-1,0,unknown,no
TR1943,51,JobCat3,married,primary,no,4497,yes,no,unknown,15,may,3,-1,0,unknown,no
TR1944,54,JobCat3,married,primary,no,-219,yes,no,unknown,15,may,4,-1,0,unknown,no
TR1945,53,JobCat7,married,secondary,no,2925,yes,no,unknown,15,may,4,-1,0,unknown,no
TR1946,29,JobCat9,single,secondary,no,1819,yes,no,unknown,15,may,2,-1,0,unknown,no
TR1947,30,JobCat7,married,secondary,no,55,yes,no,unknown,15,may,9,-1,0,unknown,no
TR1948,43,JobCat6,married,tertiary,no,5670,yes,no,unknown,15,may,2,-1,0,unknown,no
TR1949,29,JobCat3,divorced,secondary,no,1125,no,yes,unknown,15,may,1,-1,0,unknown,no
TR1950,49,JobCat9,married,secondary,no,3657,yes,no,unknown,15,may,4,-1,0,unknown,no
TR1951,56,JobCat11,married,secondary,no,2256,yes,no,unknown,15,may,2,-1,0,unknown,no
TR1952,41,JobCat3,married,secondary,no,59,yes,no,unknown,15,may,8,-1,0,unknown,no
TR1953,60,JobCat2,single,tertiary,no,7440,yes,no,unknown,15,may,3,-1,0,unknown,no
TR1954,34,JobCat6,married,tertiary,no,900,yes,no,unknown,15,may,2,-1,0,unknown,no
TR1955,40,JobCat3,married,primary,no,2562,yes,no,unknown,15,may,4,-1,0,unknown,no
TR1956,55,JobCat11,married,secondary,no,1102,yes,no,unknown,15,may,2,-1,0,unknown,no
TR1957,52,JobCat3,married,primary,no,1079,yes,no,unknown,15,may,7,-1,0,unknown,no
TR1958,49,JobCat7,married,secondary,no,2201,yes,no,unknown,15,may,3,-1,0,unknown,no
TR1959,28,JobCat7,married,secondary,no,271,yes,no,unknown,15,may,1,-1,0,unknown,no
TR1961,48,JobCat3,married,primary,no,575,no,no,unknown,15,may,3,-1,0,unknown,no
TR1962,44,JobCat3,married,primary,no,412,yes,no,unknown,15,may,13,-1,0,unknown,no
TR1963,45,JobCat3,divorced,primary,no,749,yes,no,unknown,15,may,6,-1,0,unknown,no
TR1964,54,JobCat6,single,tertiary,no,1439,yes,no,unknown,15,may,3,-1,0,unknown,no
TR1965,43,JobCat6,married,tertiary,no,2767,yes,no,unknown,15,may,7,-1,0,unknown,no
TR1966,44,JobCat3,married,primary,no,140,yes,no,unknown,15,may,9,-1,0,unknown,no
TR1967,52,JobCat3,married,primary,no,4015,yes,no,unknown,15,may,2,-1,0,unknown,no
TR1968,35,JobCat3,married,secondary,no,77,yes,no,unknown,15,may,7,-1,0,unknown,no
TR1969,42,JobCat3,married,primary,no,1742,yes,no,unknown,15,may,2,-1,0,unknown,no
TR1970,53,JobCat11,married,secondary,no,1739,yes,no,unknown,15,may,3,-1,0,unknown,no
TR1971,60,JobCat11,married,secondary,no,1880,yes,no,unknown,15,may,4,-1,0,unknown,no
TR1972,47,JobCat9,married,secondary,no,2781,yes,no,unknown,15,may,4,-1,0,unknown,no
TR1973,52,JobCat3,married,secondary,no,2206,yes,no,unknown,15,may,5,-1,0,unknown,no
TR1974,29,JobCat10,single,primary,no,0,yes,no,unknown,15,may,18,-1,0,unknown,no
TR1975,45,JobCat3,married,secondary,no,120,yes,yes,unknown,15,may,3,-1,0,unknown,no
TR1976,34,JobCat9,married,secondary,no,146,yes,yes,unknown,15,may,2,-1,0,unknown,no
TR1977,52,JobCat11,married,secondary,no,395,yes,no,unknown,15,may,3,-1,0,unknown,no
TR1978,59,JobCat11,divorced,secondary,no,975,yes,no,unknown,15,may,4,-1,0,unknown,no
TR1979,41,JobCat9,married,secondary,no,768,yes,no,unknown,15,may,4,-1,0,unknown,no
TR1980,61,JobCat2,married,secondary,no,280,yes,no,unknown,15,may,3,-1,0,unknown,no
TR1981,30,JobCat11,single,secondary,no,289,no,no,unknown,15,may,12,-1,0,unknown,no
TR1982,55,JobCat6,single,tertiary,no,1092,yes,yes,unknown,15,may,4,-1,0,unknown,no
TR1983,54,JobCat6,married,secondary,no,1394,yes,no,unknown,15,may,5,-1,0,unknown,no
TR1984,43,JobCat3,married,primary,no,7727,yes,no,unknown,15,may,8,-1,0,unknown,no
TR1985,49,JobCat2,married,unknown,no,247,no,no,unknown,15,may,2,-1,0,unknown,no
TR1986,29,JobCat3,single,secondary,no,33,yes,no,unknown,15,may,4,-1,0,unknown,no
TR1987,21,JobCat7,single,secondary,no,75,yes,no,unknown,15,may,4,-1,0,unknown,no
TR1988,33,JobCat9,single,tertiary,no,1455,yes,no,unknown,15,may,6,-1,0,unknown,no
TR1989,43,JobCat3,married,primary,no,2605,yes,no,unknown,15,may,4,-1,0,unknown,no
TR1990,27,JobCat9,married,secondary,no,84,yes,no,unknown,15,may,12,-1,0,unknown,no
TR1991,25,JobCat9,married,secondary,no,7,yes,no,unknown,15,may,2,-1,0,unknown,no
TR1992,52,JobCat3,married,primary,no,238,yes,no,unknown,15,may,5,-1,0,unknown,no
TR1993,52,JobCat9,divorced,secondary,no,409,yes,no,unknown,15,may,7,-1,0,unknown,no
TR1994,60,JobCat2,married,primary,no,894,yes,no,unknown,15,may,7,-1,0,unknown,no
TR1995,45,JobCat11,married,secondary,no,805,yes,no,unknown,15,may,3,-1,0,unknown,no
TR1996,58,JobCat3,married,primary,no,2547,no,no,unknown,15,may,4,-1,0,unknown,no
TR1997,56,JobCat4,married,tertiary,no,-124,yes,no,unknown,15,may,5,-1,0,unknown,no
TR1998,51,JobCat3,married,secondary,no,1414,yes,no,unknown,15,may,2,-1,0,unknown,no
TR1999,37,JobCat8,married,tertiary,no,-176,yes,no,unknown,15,may,13,-1,0,unknown,no
TR2000,58,JobCat6,divorced,tertiary,no,1533,no,no,unknown,15,may,2,-1,0,unknown,no
TR2001,41,JobCat6,single,tertiary,no,480,yes,no,unknown,15,may,2,-1,0,unknown,no
TR2002,51,JobCat3,married,unknown,no,2547,yes,no,unknown,15,may,2,-1,0,unknown,no
TR2003,45,JobCat3,married,unknown,no,110,yes,no,unknown,15,may,4,-1,0,unknown,no
TR2004,46,JobCat11,married,secondary,no,35,no,no,unknown,16,may,2,-1,0,unknown,no
TR2005,43,JobCat6,single,secondary,no,-228,yes,yes,unknown,16,may,2,-1,0,unknown,no
TR2006,55,JobCat9,married,secondary,no,0,yes,no,unknown,16,may,3,-1,0,unknown,no
TR2007,52,JobCat3,married,primary,no,779,yes,no,unknown,16,may,3,-1,0,unknown,no
TR2008,41,JobCat9,single,secondary,no,2919,yes,no,unknown,16,may,3,-1,0,unknown,no
TR2009,60,JobCat6,divorced,secondary,no,773,yes,yes,unknown,16,may,22,-1,0,unknown,no
TR2010,37,JobCat9,married,unknown,no,880,yes,no,unknown,16,may,1,-1,0,unknown,no
TR2011,41,JobCat6,married,secondary,no,218,yes,no,unknown,16,may,1,-1,0,unknown,no
TR2012,30,JobCat11,married,secondary,no,0,no,no,unknown,16,may,1,-1,0,unknown,no
TR2013,45,JobCat3,divorced,primary,no,104,yes,no,unknown,16,may,4,-1,0,unknown,no
TR2014,29,JobCat1,single,secondary,no,1301,yes,no,unknown,16,may,15,-1,0,unknown,no
TR2015,58,JobCat2,divorced,primary,no,6,no,no,unknown,16,may,1,-1,0,unknown,no
TR2016,40,JobCat9,married,secondary,no,75,yes,no,unknown,16,may,1,-1,0,unknown,no
TR2017,33,JobCat6,single,tertiary,no,205,yes,no,unknown,16,may,1,-1,0,unknown,no
TR2018,57,JobCat6,married,tertiary,no,3431,yes,no,unknown,16,may,1,-1,0,unknown,no
TR2019,60,JobCat7,married,secondary,no,8837,yes,no,unknown,16,may,4,-1,0,unknown,no
TR2020,55,JobCat9,married,secondary,no,726,yes,no,unknown,16,may,1,-1,0,unknown,no
TR2021,40,JobCat9,married,secondary,no,26,yes,no,unknown,16,may,3,-1,0,unknown,no
TR2022,26,JobCat6,married,tertiary,no,82,yes,yes,unknown,16,may,1,-1,0,unknown,no
TR2023,30,JobCat6,married,tertiary,no,0,yes,no,unknown,16,may,1,-1,0,unknown,no
TR2024,53,JobCat6,single,secondary,no,5558,yes,no,unknown,16,may,3,-1,0,unknown,no
TR2025,27,JobCat9,single,tertiary,no,47,yes,no,unknown,16,may,11,-1,0,unknown,no
TR2026,29,JobCat3,single,secondary,no,0,yes,yes,unknown,16,may,1,-1,0,unknown,no
TR2028,29,JobCat11,divorced,tertiary,no,146,yes,no,unknown,16,may,1,-1,0,unknown,no
TR2029,43,JobCat11,single,secondary,no,2539,yes,no,unknown,16,may,4,-1,0,unknown,no
TR2030,48,JobCat6,married,tertiary,no,542,yes,no,unknown,16,may,1,-1,0,unknown,no
TR2032,43,JobCat3,married,secondary,no,19,yes,no,unknown,16,may,1,-1,0,unknown,no
TR2033,42,JobCat11,divorced,secondary,no,63,no,no,unknown,16,may,6,-1,0,unknown,no
TR2034,29,JobCat9,divorced,secondary,no,268,no,no,unknown,16,may,2,-1,0,unknown,no
TR2035,24,JobCat11,single,secondary,no,-235,yes,no,unknown,16,may,1,-1,0,unknown,no
TR2036,34,JobCat11,single,secondary,no,0,yes,yes,unknown,16,may,1,-1,0,unknown,no
TR2037,56,JobCat6,divorced,tertiary,no,975,yes,no,unknown,16,may,4,-1,0,unknown,no
TR2038,51,JobCat9,married,secondary,no,143,yes,no,unknown,16,may,1,-1,0,unknown,no
TR2039,46,JobCat6,married,secondary,no,36,yes,no,unknown,16,may,1,-1,0,unknown,no
TR2041,40,JobCat9,married,secondary,no,257,yes,no,unknown,16,may,4,-1,0,unknown,no
TR2042,43,JobCat3,married,unknown,no,91,yes,no,unknown,16,may,1,-1,0,unknown,no
TR2043,24,JobCat3,single,primary,no,102,yes,no,unknown,16,may,1,-1,0,unknown,no
TR2044,51,JobCat3,married,primary,no,196,yes,no,unknown,16,may,1,-1,0,unknown,no
TR2045,58,JobCat11,married,primary,no,879,yes,no,unknown,16,may,7,-1,0,unknown,no
TR2046,36,JobCat3,married,secondary,no,961,yes,no,unknown,16,may,1,-1,0,unknown,no
TR2047,40,JobCat7,married,secondary,no,181,yes,no,unknown,16,may,1,-1,0,unknown,no
TR2048,30,JobCat7,divorced,secondary,no,-115,yes,no,unknown,16,may,1,-1,0,unknown,no
TR2049,36,JobCat3,single,unknown,no,1146,yes,no,unknown,16,may,1,-1,0,unknown,no
TR2050,32,JobCat8,married,tertiary,no,1029,yes,yes,unknown,16,may,1,-1,0,unknown,no
TR2051,42,JobCat11,married,secondary,no,534,yes,no,unknown,16,may,2,-1,0,unknown,no
TR2052,33,JobCat7,married,secondary,no,1053,yes,no,unknown,16,may,1,-1,0,unknown,no
TR2053,31,JobCat7,divorced,secondary,no,2,yes,no,unknown,16,may,1,-1,0,unknown,no
TR2054,57,JobCat2,divorced,secondary,no,70,yes,no,unknown,16,may,1,-1,0,unknown,no
TR2055,50,JobCat4,married,secondary,no,556,yes,no,unknown,16,may,2,-1,0,unknown,no
TR2056,26,JobCat7,single,secondary,no,45,yes,no,unknown,16,may,1,-1,0,unknown,no
TR2057,45,JobCat3,divorced,secondary,no,9,yes,no,unknown,16,may,6,-1,0,unknown,no
TR2058,31,JobCat3,divorced,secondary,no,-131,yes,no,unknown,16,may,1,-1,0,unknown,no
TR2059,32,JobCat9,single,secondary,no,0,yes,yes,unknown,16,may,1,-1,0,unknown,no
TR2060,21,JobCat11,married,tertiary,no,2,yes,no,unknown,16,may,1,-1,0,unknown,no
TR2061,59,JobCat2,married,primary,no,646,yes,no,unknown,16,may,1,-1,0,unknown,no
TR2062,44,JobCat3,married,primary,no,1511,yes,no,unknown,16,may,2,-1,0,unknown,no
TR2063,31,JobCat3,married,secondary,no,58,no,no,unknown,16,may,2,-1,0,unknown,no
TR2064,37,JobCat3,married,primary,no,385,yes,no,unknown,16,may,4,-1,0,unknown,no
TR2065,34,JobCat6,divorced,tertiary,no,1343,yes,yes,unknown,16,may,1,-1,0,unknown,no
TR2066,33,JobCat3,married,secondary,no,-613,yes,no,unknown,16,may,1,-1,0,unknown,no
TR2067,25,JobCat6,married,secondary,no,-41,yes,no,unknown,16,may,1,-1,0,unknown,no
TR2068,40,JobCat11,divorced,secondary,no,783,yes,yes,unknown,16,may,2,-1,0,unknown,no
TR2069,24,JobCat3,divorced,secondary,no,241,yes,no,unknown,16,may,1,-1,0,unknown,no
TR2070,30,JobCat3,married,secondary,no,23,yes,no,unknown,16,may,1,-1,0,unknown,no
TR2071,27,JobCat3,single,secondary,no,4574,yes,no,unknown,16,may,2,-1,0,unknown,no
TR2072,34,JobCat9,married,tertiary,no,183,yes,no,unknown,16,may,1,-1,0,unknown,no
TR2073,57,JobCat11,married,secondary,no,4168,yes,yes,unknown,16,may,1,-1,0,unknown,no
TR2074,28,JobCat9,single,secondary,no,677,yes,no,unknown,16,may,1,-1,0,unknown,no
TR2075,59,JobCat11,divorced,secondary,no,174,yes,no,unknown,16,may,1,-1,0,unknown,no
TR2076,30,JobCat3,married,primary,no,1877,yes,no,unknown,16,may,1,-1,0,unknown,no
TR2077,56,JobCat2,married,secondary,no,3690,yes,yes,unknown,16,may,2,-1,0,unknown,no
TR2078,28,JobCat3,single,unknown,no,194,yes,no,unknown,16,may,1,-1,0,unknown,no
TR2079,28,JobCat11,married,secondary,no,40,yes,yes,unknown,16,may,2,-1,0,unknown,no
TR2080,26,JobCat3,married,primary,no,507,yes,no,unknown,16,may,1,-1,0,unknown,no
TR2081,28,JobCat3,single,secondary,no,75,yes,no,unknown,16,may,1,-1,0,unknown,no
TR2083,30,JobCat3,married,secondary,no,1197,yes,yes,unknown,16,may,1,-1,0,unknown,no
TR2084,40,JobCat8,married,tertiary,no,1126,yes,no,unknown,16,may,4,-1,0,unknown,no
TR2085,35,JobCat3,single,primary,no,117,yes,no,unknown,16,may,3,-1,0,unknown,no
TR2086,28,JobCat8,single,secondary,no,299,yes,no,unknown,16,may,17,-1,0,unknown,no
TR2087,25,JobCat3,single,primary,no,0,yes,no,unknown,16,may,1,-1,0,unknown,no
